gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,gene_id,seq_name,gene_biotype,description
LRP8,0.65345471103627,4.53724162994251e-07,0.00144269466655839,0.411364123212444,0.997764501767861,ENSG00000157193,1,protein_coding,LDL receptor related protein 8 [Source:HGNC Symbol;Acc:HGNC:6700]
NDC1,0.582278417926876,-1.67441360858164e-08,0.0014426946982319,0.986981714056476,0.997764501767861,ENSG00000058804,1,protein_coding,NDC1 transmembrane nucleoporin [Source:HGNC Symbol;Acc:HGNC:25525]
YIPF1,1.26550836686903,-8.31965621387747e-07,0.0014426945202822,0.244434241028597,0.997764501767861,ENSG00000058799,1,protein_coding,Yip1 domain family member 1 [Source:HGNC Symbol;Acc:HGNC:25231]
DIO1,0.100042380563886,-9.15680609553149e-08,0.00144269499883086,0.914126228003225,0.997764501767861,ENSG00000211452,1,protein_coding,iodothyronine deiodinase 1 [Source:HGNC Symbol;Acc:HGNC:2883]
HSPB11,1.71802440669232,-1.40100209176451e-07,0.00144269397049309,0.870140835897793,0.997764501767861,ENSG00000081870,1,protein_coding,heat shock protein family B (small) member 11 [Source:HGNC Symbol;Acc:HGNC:25019]
LRRC42,1.32335749670743,5.58291856314232e-07,0.00144269401334749,0.538969738635232,0.997764501767861,ENSG00000116212,1,protein_coding,leucine rich repeat containing 42 [Source:HGNC Symbol;Acc:HGNC:28792]
LDLRAD1,0.575650567943824,5.25186639487471e-07,0.00144269499865938,0.21364009479323,0.997764501767861,ENSG00000203985,1,protein_coding,low density lipoprotein receptor class A domain containing 1 [Source:HGNC Symbol;Acc:HGNC:32069]
TMEM59,20.3216937140905,2.05901477054217e-06,0.00144268459220778,0.462426970413777,0.997764501767861,ENSG00000116209,1,protein_coding,transmembrane protein 59 [Source:HGNC Symbol;Acc:HGNC:1239]
TCEANC2,0.244008405574124,7.18796716411207e-08,0.00144269486272403,0.756665215663321,0.997764501767861,ENSG00000116205,1,protein_coding,transcription elongation factor A N-terminal and central domain containing 2 [Source:HGNC Symbol;Acc:HGNC:26494]
MRPL37,0.746922010933022,1.46352898130981e-07,0.00144269448030348,0.825187404735681,0.997764501767861,ENSG00000116221,1,protein_coding,mitochondrial ribosomal protein L37 [Source:HGNC Symbol;Acc:HGNC:14034]
SSBP3,2.07429700792251,-5.68442096580349e-07,0.00144269406004428,0.512182518690529,0.997764501767861,ENSG00000157216,1,protein_coding,single stranded DNA binding protein 3 [Source:HGNC Symbol;Acc:HGNC:15674]
ACOT11,0.869707033442608,6.85045472630935e-07,0.00144269467673535,0.235837259185072,0.997764501767861,ENSG00000162390,1,protein_coding,acyl-CoA thioesterase 11 [Source:HGNC Symbol;Acc:HGNC:18156]
TTC4,0.545094723999791,4.25218514169287e-07,0.00144269472625258,0.390220418351035,0.997764501767861,ENSG00000243725,1,protein_coding,tetratricopeptide repeat domain 4 [Source:HGNC Symbol;Acc:HGNC:12394]
PARS2,0.28889056511539,2.20947427804807e-07,0.001442694912385,0.634041167512612,0.997764501767861,ENSG00000162396,1,protein_coding,prolyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:30563]
TTC22,0.263142734864905,2.04922711431204e-07,0.0014426949153341,0.642514941082687,0.997764501767861,ENSG00000006555,1,protein_coding,tetratricopeptide repeat domain 22 [Source:HGNC Symbol;Acc:HGNC:26067]
DHCR24,14.0454846035953,-1.39993685963862e-06,0.00144268920835355,0.309370813484009,0.997764501767861,ENSG00000116133,1,protein_coding,24-dehydrocholesterol reductase [Source:HGNC Symbol;Acc:HGNC:2859]
TMEM61,0.951933753246871,-6.52114777902808e-07,0.00144269443719547,0.382659215624859,0.997764501767861,ENSG00000143001,1,protein_coding,transmembrane protein 61 [Source:HGNC Symbol;Acc:HGNC:27296]
BSND,3.70972914550132,-2.08698312736496e-06,0.00144269354180152,0.145882330159938,0.997764501767861,ENSG00000162399,1,protein_coding,barttin CLCNK type accessory beta subunit [Source:HGNC Symbol;Acc:HGNC:16512]
USP24,1.36289180100966,-3.28048347226212e-07,0.0014426942291641,0.665256607379743,0.997764501767861,ENSG00000162402,1,protein_coding,ubiquitin specific peptidase 24 [Source:HGNC Symbol;Acc:HGNC:12623]
AC119674.1,0.100042380563886,-9.15680609553149e-08,0.00144269499883086,0.914126228003225,0.997764501767861,ENSG00000260971,1,lncRNA,novel transcript
PLPP3,1.25771501646686,1.55262399595607e-07,0.00144269410979181,0.849194195051007,0.997764501767861,ENSG00000162407,1,protein_coding,phospholipid phosphatase 3 [Source:HGNC Symbol;Acc:HGNC:9229]
PRKAA2,3.35473585778831,-1.36812467177841e-06,0.00144269376219963,0.215240739973134,0.997764501767861,ENSG00000162409,1,protein_coding,protein kinase AMP-activated catalytic subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:9377]
FYB2,1.17686570900556,-1.25356731265148e-07,0.00144269436154281,0.860418542260957,0.997764501767861,ENSG00000187889,1,protein_coding,FYN binding protein 2 [Source:HGNC Symbol;Acc:HGNC:27295]
OMA1,0.799077043650857,6.39998697176283e-07,0.00144269451732705,0.337987844760828,0.997764501767861,ENSG00000162600,1,protein_coding,OMA1 zinc metallopeptidase [Source:HGNC Symbol;Acc:HGNC:29661]
TACSTD2,56.961171168621,-1.73305471197805e-06,0.00144268931246087,0.399643707982361,0.997764501767861,ENSG00000184292,1,protein_coding,tumor associated calcium signal transducer 2 [Source:HGNC Symbol;Acc:HGNC:11530]
MYSM1,2.7505666549259,3.82758903159549e-07,0.00144269343613989,0.724791919860062,0.997764501767861,ENSG00000162601,1,protein_coding,Myb like, SWIRM and MPN domains 1 [Source:HGNC Symbol;Acc:HGNC:29401]
JUN,21.8190379768843,3.70501133054771e-06,0.00144268877067159,0.139354146269951,0.997764501767861,ENSG00000177606,1,protein_coding,Jun proto-oncogene, AP-1 transcription factor subunit [Source:HGNC Symbol;Acc:HGNC:6204]
LINC01135,0.073114429806481,-9.96977197650632e-08,0.00144269500022193,0.914126228003225,0.997764501767861,ENSG00000234807,1,lncRNA,long intergenic non-protein coding RNA 1135 [Source:HGNC Symbol;Acc:HGNC:49450]
HOOK1,2.51640047092547,-1.16476429635935e-06,0.00144269400497721,0.239174194977928,0.997764501767861,ENSG00000134709,1,protein_coding,hook microtubule tethering protein 1 [Source:HGNC Symbol;Acc:HGNC:19884]
NFIA,3.10312914591206,2.07878155185794e-07,0.00144269340617398,0.844078344085836,0.997764501767861,ENSG00000162599,1,protein_coding,nuclear factor I A [Source:HGNC Symbol;Acc:HGNC:7784]
TM2D1,3.29300828227215,-3.56090573725174e-07,0.00144269308653349,0.787431631773228,0.997764501767861,ENSG00000162604,1,protein_coding,TM2 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24142]
AC099791.2,0.0576798450858551,-7.75315442144585e-08,0.00144269500068981,0.914126228003225,0.997764501767861,ENSG00000271200,1,lncRNA,novel transcript
PATJ,2.35419924524558,-1.05435667238788e-06,0.0014426937233556,0.341785622771843,0.997764501767861,ENSG00000132849,1,protein_coding,PATJ crumbs cell polarity complex component [Source:HGNC Symbol;Acc:HGNC:28881]
USP1,3.8703772043717,-3.47740466218037e-07,0.00144269262783636,0.794561572783368,0.997764501767861,ENSG00000162607,1,protein_coding,ubiquitin specific peptidase 1 [Source:HGNC Symbol;Acc:HGNC:12607]
DOCK7,2.12909032319424,-1.46257726217732e-07,0.00144269397348896,0.855209718437784,0.997764501767861,ENSG00000116641,1,protein_coding,dedicator of cytokinesis 7 [Source:HGNC Symbol;Acc:HGNC:19190]
ATG4C,0.819608958670656,-2.1974205627248e-07,0.00144269464081004,0.657150209690549,0.997764501767861,ENSG00000125703,1,protein_coding,autophagy related 4C cysteine peptidase [Source:HGNC Symbol;Acc:HGNC:16040]
ALG6,0.359775712759042,-3.58686505140834e-07,0.00144269489619191,0.592785324741962,0.997764501767861,ENSG00000088035,1,protein_coding,ALG6 alpha-1,3-glucosyltransferase [Source:HGNC Symbol;Acc:HGNC:23157]
ALG6,0.359775712759042,-3.58686505140834e-07,0.00144269489619191,0.592785324741962,0.997764501767861,LRG_1260,1,LRG_gene,ALG6 alpha-1,3-glucosyltransferase [Source:HGNC Symbol;Acc:HGNC:23157]
ITGB3BP,0.709951136521666,-6.75935677279389e-08,0.0014426947462629,0.91992646213092,0.997764501767861,ENSG00000142856,1,protein_coding,integrin subunit beta 3 binding protein [Source:HGNC Symbol;Acc:HGNC:6157]
EFCAB7,0.342671755645922,-6.00017686468792e-09,0.00144269478796416,0.879674631272168,0.997764501767861,ENSG00000203965,1,protein_coding,EF-hand calcium binding domain 7 [Source:HGNC Symbol;Acc:HGNC:29379]
PGM1,1.59537625126257,-7.69220155641905e-07,0.00144269409439174,0.382896394241074,0.997764501767861,ENSG00000079739,1,protein_coding,phosphoglucomutase 1 [Source:HGNC Symbol;Acc:HGNC:8905]
ROR1,0.288157588557451,-1.04456525789761e-07,0.00144269498061243,0.797043881330964,0.997764501767861,ENSG00000185483,1,protein_coding,receptor tyrosine kinase like orphan receptor 1 [Source:HGNC Symbol;Acc:HGNC:10256]
CACHD1,0.90984028675781,1.82453823394799e-07,0.0014426945098656,0.762855700683062,0.997764501767861,ENSG00000158966,1,protein_coding,cache domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29314]
RAVER2,0.765717884542661,-6.22251036463579e-07,0.00144269482109917,0.275799032766123,0.997764501767861,ENSG00000162437,1,protein_coding,ribonucleoprotein, PTB binding 2 [Source:HGNC Symbol;Acc:HGNC:25577]
JAK1,10.1935987325826,-2.04048603947535e-06,0.00144269035259204,0.301752086203971,0.997764501767861,ENSG00000162434,1,protein_coding,Janus kinase 1 [Source:HGNC Symbol;Acc:HGNC:6190]
JAK1,10.1935987325826,-2.04048603947535e-06,0.00144269035259204,0.301752086203971,0.997764501767861,LRG_1398,1,LRG_gene,Janus kinase 1 [Source:HGNC Symbol;Acc:HGNC:6190]
AK4,2.34642180346222,-1.05589977166337e-06,0.00144269386166162,0.304981253871367,0.997764501767861,ENSG00000162433,1,protein_coding,adenylate kinase 4 [Source:HGNC Symbol;Acc:HGNC:363]
DNAJC6,0.0880728274296784,-5.91159549614665e-08,0.00144269499838115,0.914126228003225,0.997764501767861,ENSG00000116675,1,protein_coding,DnaJ heat shock protein family (Hsp40) member C6 [Source:HGNC Symbol;Acc:HGNC:15469]
LEPROT,4.78459765310165,-8.98126468188509e-07,0.00144269322477379,0.45377935531456,0.997764501767861,ENSG00000213625,1,protein_coding,leptin receptor overlapping transcript [Source:HGNC Symbol;Acc:HGNC:29477]
LEPR,0.0712592122169641,-8.29789870517717e-08,0.00144269499980534,0.914126228003225,0.997764501767861,ENSG00000116678,1,protein_coding,leptin receptor [Source:HGNC Symbol;Acc:HGNC:6554]
LEPR,0.0712592122169641,-8.29789870517717e-08,0.00144269499980534,0.914126228003225,0.997764501767861,LRG_283,1,LRG_gene,leptin receptor [Source:HGNC Symbol;Acc:HGNC:6554]
PDE4B,0.344458403151218,-2.74702415858381e-07,0.00144269494557774,0.680134738343069,0.997764501767861,ENSG00000184588,1,protein_coding,phosphodiesterase 4B [Source:HGNC Symbol;Acc:HGNC:8781]
MIER1,5.34747832401071,-3.12312344152545e-07,0.00144269192660763,0.95454164428342,0.997764501767861,ENSG00000198160,1,protein_coding,MIER1 transcriptional regulator [Source:HGNC Symbol;Acc:HGNC:29657]
SLC35D1,0.0712592122169641,-8.29789870517717e-08,0.00144269499980534,0.914126228003225,0.997764501767861,ENSG00000116704,1,protein_coding,solute carrier family 35 member D1 [Source:HGNC Symbol;Acc:HGNC:20800]
SERBP1,14.0179385972673,1.22877305135873e-07,0.00144268722018022,0.952263300333339,0.997764501767861,ENSG00000142864,1,protein_coding,SERPINE1 mRNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:17860]
GADD45A,10.4176081552295,3.59724638272662e-06,0.0014426915481951,0.864724694076847,0.997764501767861,ENSG00000116717,1,protein_coding,growth arrest and DNA damage inducible alpha [Source:HGNC Symbol;Acc:HGNC:4095]
GNG12,3.85974411532941,2.85653278593924e-07,0.00144269244269701,0.824242496261656,0.997764501767861,ENSG00000172380,1,protein_coding,G protein subunit gamma 12 [Source:HGNC Symbol;Acc:HGNC:19663]
WLS,3.64414277053609,-3.21073236307904e-07,0.00144269271907601,0.369632479703139,0.997764501767861,ENSG00000116729,1,protein_coding,Wnt ligand secretion mediator [Source:HGNC Symbol;Acc:HGNC:30238]
LRRC40,0.420787877622758,-2.96790821031576e-07,0.00144269493693883,0.647905946575022,0.997764501767861,ENSG00000066557,1,protein_coding,leucine rich repeat containing 40 [Source:HGNC Symbol;Acc:HGNC:26004]
SRSF11,6.23281034257573,2.56608306980151e-06,0.001442692897897,0.125165941255743,0.997764501767861,ENSG00000116754,1,protein_coding,serine and arginine rich splicing factor 11 [Source:HGNC Symbol;Acc:HGNC:10782]
ANKRD13C,0.924881603488577,-3.57318619816655e-07,0.00144269456206683,0.540204354064737,0.997764501767861,ENSG00000118454,1,protein_coding,ankyrin repeat domain 13C [Source:HGNC Symbol;Acc:HGNC:25374]
HHLA3,0.499126735467593,3.74364466642662e-07,0.0014426948548494,0.440586763727357,0.997764501767861,ENSG00000197568,1,protein_coding,HERV-H LTR-associating 3 [Source:HGNC Symbol;Acc:HGNC:4906]
PTGER3,0.390871082376363,-2.87714679218449e-07,0.00144269493713786,0.681153510794398,0.997764501767861,ENSG00000050628,1,protein_coding,prostaglandin E receptor 3 [Source:HGNC Symbol;Acc:HGNC:9595]
ZRANB2,5.61062115509751,1.45368355306764e-06,0.00144269192497516,0.360789120320015,0.997764501767861,ENSG00000132485,1,protein_coding,zinc finger RANBP2-type containing 2 [Source:HGNC Symbol;Acc:HGNC:13058]
NEGR1,0.191883522647941,2.67283262377534e-07,0.00144269498404651,0.587565531641348,0.997764501767861,ENSG00000172260,1,protein_coding,neuronal growth regulator 1 [Source:HGNC Symbol;Acc:HGNC:17302]
FPGT,0.390168695102865,-4.27556682247164e-07,0.00144269485370559,0.52888085241592,0.997764501767861,ENSG00000254685,1,protein_coding,fucose-1-phosphate guanylyltransferase [Source:HGNC Symbol;Acc:HGNC:3825]
CRYZ,0.675745717823628,-3.09050675611017e-07,0.00144269463629119,0.665963715259807,0.997764501767861,ENSG00000116791,1,protein_coding,crystallin zeta [Source:HGNC Symbol;Acc:HGNC:2419]
TYW3,1.76571323310369,-6.99933156866521e-07,0.00144269404855595,0.418866423360709,0.997764501767861,ENSG00000162623,1,protein_coding,tRNA-yW synthesizing protein 3 homolog [Source:HGNC Symbol;Acc:HGNC:24757]
ACADM,2.67394526318841,-3.7680295673236e-07,0.00144269312727066,0.750610226095108,0.997764501767861,ENSG00000117054,1,protein_coding,acyl-CoA dehydrogenase medium chain [Source:HGNC Symbol;Acc:HGNC:89]
ACADM,2.67394526318841,-3.7680295673236e-07,0.00144269312727066,0.750610226095108,0.997764501767861,LRG_838,1,LRG_gene,acyl-CoA dehydrogenase medium chain [Source:HGNC Symbol;Acc:HGNC:89]
RABGGTB,2.14738632220467,3.68506685303632e-07,0.0014426938316761,0.70284736178389,0.997764501767861,ENSG00000137955,1,protein_coding,Rab geranylgeranyltransferase subunit beta [Source:HGNC Symbol;Acc:HGNC:9796]
PIGK,0.972738258495483,6.37917553164457e-07,0.00144269458088811,0.305171805753853,0.997764501767861,ENSG00000142892,1,protein_coding,phosphatidylinositol glycan anchor biosynthesis class K [Source:HGNC Symbol;Acc:HGNC:8965]
AC118549.1,0.286661282952561,-2.01038027153209e-07,0.00144269494627686,0.741578350119507,0.997764501767861,ENSG00000036549,1,protein_coding,zinc finger ZZ-type containing 3 [Source:NCBI gene;Acc:26009]
USP33,5.34417433241201,2.21349251002797e-06,0.00144269219075363,0.170187628259103,0.997764501767861,ENSG00000077254,1,protein_coding,ubiquitin specific peptidase 33 [Source:HGNC Symbol;Acc:HGNC:20059]
MIGA1,2.12833310142742,1.72050094251644e-07,0.00144269344499747,0.867663845926631,0.997764501767861,ENSG00000180488,1,protein_coding,mitoguardin 1 [Source:HGNC Symbol;Acc:HGNC:24741]
NEXN,0.0712592122169641,-8.29789870517717e-08,0.00144269499980534,0.914126228003225,0.997764501767861,ENSG00000162614,1,protein_coding,nexilin F-actin binding protein [Source:HGNC Symbol;Acc:HGNC:29557]
NEXN,0.0712592122169641,-8.29789870517717e-08,0.00144269499980534,0.914126228003225,0.997764501767861,LRG_442,1,LRG_gene,nexilin F-actin binding protein [Source:HGNC Symbol;Acc:HGNC:29557]
FUBP1,4.72196462870159,-1.53026737282526e-06,0.00144269229238943,0.433830907673352,0.997764501767861,ENSG00000162613,1,protein_coding,far upstream element binding protein 1 [Source:HGNC Symbol;Acc:HGNC:4004]
FUBP1,4.72196462870159,-1.53026737282526e-06,0.00144269229238943,0.433830907673352,0.997764501767861,LRG_995,1,LRG_gene,far upstream element binding protein 1 [Source:HGNC Symbol;Acc:HGNC:4004]
DNAJB4,3.84806338835035,2.02568656112389e-06,0.0014426934659034,0.114658428271403,0.997764501767861,ENSG00000162616,1,protein_coding,DnaJ heat shock protein family (Hsp40) member B4 [Source:HGNC Symbol;Acc:HGNC:14886]
GIPC2,0.215776135308909,3.20464280661725e-07,0.00144269499044491,0.587565531641348,0.997764501767861,ENSG00000137960,1,protein_coding,GIPC PDZ domain containing family member 2 [Source:HGNC Symbol;Acc:HGNC:18177]
PTGFR,0.0880728274296784,-5.91159549614665e-08,0.00144269499838115,0.914126228003225,0.997764501767861,ENSG00000122420,1,protein_coding,prostaglandin F receptor [Source:HGNC Symbol;Acc:HGNC:9600]
IFI44,0.893120281261543,-4.95081728178655e-07,0.00144269457839001,0.467653972439744,0.997764501767861,ENSG00000137965,1,protein_coding,interferon induced protein 44 [Source:HGNC Symbol;Acc:HGNC:16938]
ADGRL2,0.737857579614897,-6.22999712249577e-07,0.00144269485221367,0.247306468325651,0.997764501767861,ENSG00000117114,1,protein_coding,adhesion G protein-coupled receptor L2 [Source:HGNC Symbol;Acc:HGNC:18582]
TTLL7,0.390181636270418,4.42198956500582e-07,0.00144269483273283,0.356944680884774,0.997764501767861,ENSG00000137941,1,protein_coding,tubulin tyrosine ligase like 7 [Source:HGNC Symbol;Acc:HGNC:26242]
PRKACB,1.25906566909564,-5.34981348793367e-07,0.00144269453560788,0.339452126262091,0.997764501767861,ENSG00000142875,1,protein_coding,protein kinase cAMP-activated catalytic subunit beta [Source:HGNC Symbol;Acc:HGNC:9381]
RPF1,1.16286124314853,-1.59078269706032e-07,0.00144269442343377,0.805144658416285,0.997764501767861,ENSG00000117133,1,protein_coding,ribosome production factor 1 homolog [Source:HGNC Symbol;Acc:HGNC:30350]
GNG5,15.8291084559865,1.61999337901271e-06,0.00144268893227801,0.464627689402282,0.997764501767861,ENSG00000174021,1,protein_coding,G protein subunit gamma 5 [Source:HGNC Symbol;Acc:HGNC:4408]
CTBS,1.09152369515274,3.34335101046786e-07,0.00144269444490359,0.61278881420196,0.997764501767861,ENSG00000117151,1,protein_coding,chitobiase [Source:HGNC Symbol;Acc:HGNC:2496]
SSX2IP,2.05882805415403,3.29554050904808e-07,0.00144269383668088,0.739603746398722,0.997764501767861,ENSG00000117155,1,protein_coding,SSX family member 2 interacting protein [Source:HGNC Symbol;Acc:HGNC:16509]
LPAR3,0.0576798450858551,-7.75315442144585e-08,0.00144269500068981,0.914126228003225,0.997764501767861,ENSG00000171517,1,protein_coding,lysophosphatidic acid receptor 3 [Source:HGNC Symbol;Acc:HGNC:14298]
MCOLN3,0.351215562294584,1.56401686494496e-07,0.00144269484151622,0.711130126547095,0.997764501767861,ENSG00000055732,1,protein_coding,mucolipin 3 [Source:HGNC Symbol;Acc:HGNC:13358]
SYDE2,1.2532732363385,9.15342174804132e-07,0.00144269451631286,0.189139531826148,0.997764501767861,ENSG00000097096,1,protein_coding,synapse defective Rho GTPase homolog 2 [Source:HGNC Symbol;Acc:HGNC:25841]
C1orf52,1.67993755349838,-7.89532274921981e-07,0.00144269413954908,0.361377524564074,0.997764501767861,ENSG00000162642,1,protein_coding,chromosome 1 open reading frame 52 [Source:HGNC Symbol;Acc:HGNC:24871]
BCL10,5.18655133013123,-1.29181727475078e-06,0.00144269273206913,0.346641292136134,0.997764501767861,ENSG00000142867,1,protein_coding,BCL10 immune signaling adaptor [Source:HGNC Symbol;Acc:HGNC:989]
BCL10,5.18655133013123,-1.29181727475078e-06,0.00144269273206913,0.346641292136134,0.997764501767861,LRG_1210,1,LRG_gene,BCL10 immune signaling adaptor [Source:HGNC Symbol;Acc:HGNC:989]
AL078459.1,0.186618902388674,-1.15297270367579e-07,0.00144269499535263,0.90359537635019,0.997764501767861,ENSG00000223653,1,lncRNA,novel transcript
DDAH1,0.609261997600949,-5.53397551450366e-07,0.00144269480315342,0.330258231018019,0.997764501767861,ENSG00000153904,1,protein_coding,dimethylarginine dimethylaminohydrolase 1 [Source:HGNC Symbol;Acc:HGNC:2715]
ZNHIT6,1.53439455433436,5.52906411967861e-07,0.00144269425247665,0.472613568233036,0.997764501767861,ENSG00000117174,1,protein_coding,zinc finger HIT-type containing 6 [Source:HGNC Symbol;Acc:HGNC:26089]
COL24A1,0.073114429806481,-9.96977197650632e-08,0.00144269500022193,0.914126228003225,0.997764501767861,ENSG00000171502,1,protein_coding,collagen type XXIV alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:20821]
LINC02795,0.0880728274296784,-5.91159549614665e-08,0.00144269499838115,0.914126228003225,0.997764501767861,ENSG00000285210,1,lncRNA,long intergenic non-protein coding RNA 2795 [Source:HGNC Symbol;Acc:HGNC:54319]
ODF2L,3.47689451068228,2.57863034100288e-07,0.00144269388549734,0.766787457604235,0.997764501767861,ENSG00000122417,1,protein_coding,outer dense fiber of sperm tails 2 like [Source:HGNC Symbol;Acc:HGNC:29225]
SH3GLB1,14.6117432456426,-9.14227050596457e-07,0.00144268729476754,0.694698414177984,0.997764501767861,ENSG00000097033,1,protein_coding,SH3 domain containing GRB2 like, endophilin B1 [Source:HGNC Symbol;Acc:HGNC:10833]
SELENOF,5.17166939761104,1.64245686276797e-07,0.0014426915758999,0.915115758229096,0.997764501767861,ENSG00000183291,1,protein_coding,selenoprotein F [Source:HGNC Symbol;Acc:HGNC:17705]
HS2ST1,1.90109478061402,-1.40378553133623e-06,0.00144269426528097,0.0917504418718252,0.997764501767861,ENSG00000153936,1,protein_coding,heparan sulfate 2-O-sulfotransferase 1 [Source:HGNC Symbol;Acc:HGNC:5193]
LMO4,4.40569900801736,5.71079232871563e-07,0.00144269216966977,0.706584282720641,0.997764501767861,ENSG00000143013,1,protein_coding,LIM domain only 4 [Source:HGNC Symbol;Acc:HGNC:6644]
PKN2,3.91706494928798,1.92101250695432e-08,0.00144269305807439,0.960430103237888,0.997764501767861,ENSG00000065243,1,protein_coding,protein kinase N2 [Source:HGNC Symbol;Acc:HGNC:9406]
GTF2B,3.00684693037872,-5.85455964848468e-07,0.00144269299515653,0.639278517545062,0.997764501767861,ENSG00000137947,1,protein_coding,general transcription factor IIB [Source:HGNC Symbol;Acc:HGNC:4648]
KYAT3,0.592739527853977,4.53147950273095e-07,0.00144269478859503,0.34448500448636,0.997764501767861,ENSG00000137944,1,protein_coding,kynurenine aminotransferase 3 [Source:HGNC Symbol;Acc:HGNC:33238]
RBMXL1,1.95385476292515,8.29481964702342e-07,0.00144269376653319,0.42577788329139,0.997764501767861,ENSG00000213516,1,protein_coding,RBMX like 1 [Source:HGNC Symbol;Acc:HGNC:25073]
GBP3,1.06405919533698,-7.70721741447835e-07,0.00144269443239585,0.305566310745574,0.997764501767861,ENSG00000117226,1,protein_coding,guanylate binding protein 3 [Source:HGNC Symbol;Acc:HGNC:4184]
GBP1,0.24579505307942,-2.09681522413534e-07,0.0014426949581052,0.824913885332484,0.997764501767861,ENSG00000117228,1,protein_coding,guanylate binding protein 1 [Source:HGNC Symbol;Acc:HGNC:4182]
GBP2,1.65888782572093,7.07503321600439e-08,0.0014426939685359,0.923655669484765,0.997764501767861,ENSG00000162645,1,protein_coding,guanylate binding protein 2 [Source:HGNC Symbol;Acc:HGNC:4183]
GBP4,0.200084761127773,-1.4847796776348e-07,0.001442694999624,0.972839081772778,0.997764501767861,ENSG00000162654,1,protein_coding,guanylate binding protein 4 [Source:HGNC Symbol;Acc:HGNC:20480]
GBP6,0.100042380563886,-9.15680609553149e-08,0.00144269499883086,0.914126228003225,0.997764501767861,ENSG00000183347,1,protein_coding,guanylate binding protein family member 6 [Source:HGNC Symbol;Acc:HGNC:25395]
LRRC8B,2.27963425170733,2.26851995244291e-07,0.00144269356839769,0.823610137299282,0.997764501767861,ENSG00000197147,1,protein_coding,leucine rich repeat containing 8 VRAC subunit B [Source:HGNC Symbol;Acc:HGNC:30692]
LRRC8C-DT,0.287035347525873,2.23018773323018e-07,0.00144269491315239,0.634694066654193,0.997764501767861,ENSG00000231999,1,lncRNA,LRRC8C divergent transcript [Source:HGNC Symbol;Acc:HGNC:53731]
LRRC8C,0.073114429806481,-9.96977197650632e-08,0.00144269500022193,0.914126228003225,0.997764501767861,ENSG00000171488,1,protein_coding,leucine rich repeat containing 8 VRAC subunit C [Source:HGNC Symbol;Acc:HGNC:25075]
LRRC8D,1.45268053924703,-3.75766066302933e-07,0.00144269433348738,0.480141405558742,0.997764501767861,ENSG00000171492,1,protein_coding,leucine rich repeat containing 8 VRAC subunit D [Source:HGNC Symbol;Acc:HGNC:16992]
ZNF326,4.040558885245,-1.66697732179767e-07,0.00144269213620304,0.906418307471787,0.997764501767861,ENSG00000162664,1,protein_coding,zinc finger protein 326 [Source:HGNC Symbol;Acc:HGNC:14104]
ZNF644,6.3549822093824,6.65694518579942e-07,0.00144269114271561,0.696278339054867,0.997764501767861,ENSG00000122482,1,protein_coding,zinc finger protein 644 [Source:HGNC Symbol;Acc:HGNC:29222]
TGFBR3,0.0880728274296784,-5.91159549614665e-08,0.00144269499838115,0.914126228003225,0.997764501767861,ENSG00000069702,1,protein_coding,transforming growth factor beta receptor 3 [Source:HGNC Symbol;Acc:HGNC:11774]
EPHX4,0.073114429806481,-9.96977197650632e-08,0.00144269500022193,0.914126228003225,0.997764501767861,ENSG00000172031,1,protein_coding,epoxide hydrolase 4 [Source:HGNC Symbol;Acc:HGNC:23758]
BTBD8,0.762870754387192,-3.44886209993036e-07,0.00144269471403013,0.580075173775667,0.997764501767861,ENSG00000189195,1,protein_coding,BTB domain containing 8 [Source:HGNC Symbol;Acc:HGNC:21019]
GLMN,0.246271240176848,-1.61680008145576e-07,0.00144269498758672,0.848344547106304,0.997764501767861,ENSG00000174842,1,protein_coding,glomulin, FKBP associated protein [Source:HGNC Symbol;Acc:HGNC:14373]
RPAP2,1.75394635667544,-3.299193246798e-07,0.00144269436586062,0.566100506379043,0.997764501767861,ENSG00000122484,1,protein_coding,RNA polymerase II associated protein 2 [Source:HGNC Symbol;Acc:HGNC:25791]
GFI1,0.0880728274296784,-5.91159549614665e-08,0.00144269499838115,0.914126228003225,0.997764501767861,ENSG00000162676,1,protein_coding,growth factor independent 1 transcriptional repressor [Source:HGNC Symbol;Acc:HGNC:4237]
GFI1,0.0880728274296784,-5.91159549614665e-08,0.00144269499838115,0.914126228003225,0.997764501767861,LRG_63,1,LRG_gene,growth factor independent 1 transcriptional repressor [Source:HGNC Symbol;Acc:HGNC:4237]
EVI5,2.03429786122904,-2.91921502978727e-07,0.00144269402515468,0.724513551178412,0.997764501767861,ENSG00000067208,1,protein_coding,ecotropic viral integration site 5 [Source:HGNC Symbol;Acc:HGNC:3501]
RPL5,27.2387748687615,1.25473723271305e-06,0.00144269083767791,0.430377036915181,0.997764501767861,ENSG00000122406,1,protein_coding,ribosomal protein L5 [Source:HGNC Symbol;Acc:HGNC:10360]
